probe_id	symbol	gene_id	ensembl_id
10539921	4933427D06Rik	232217	ENSMUSG00000055403
10539927	Gm1965	434065	ENSMUSG00000090254
10539931	Gm1965	434065	ENSMUSG00000090254
10539933	Txnrd3	232223	ENSMUSG00000000811
10539952	Vmn1r40	113855	ENSMUSG00000096051
10539957	Vmn1r44	113854	ENSMUSG00000068234
10539963	Vmn1r46	113856	ENSMUSG00000061653
10539965	Vmn1r47	113846	ENSMUSG00000060724
10539967	Vmn1r50	113852	ENSMUSG00000094553
10539969	Vmn1r51	22296	ENSMUSG00000062818
10539975	Vmn1r52	113849	ENSMUSG00000060816
10539977	V1ra8	113850	ENSMUSG00000062546
10539981	Vmn1r54	113851	ENSMUSG00000047203
10539983	BC048671	243535	ENSMUSG00000049694
10539990	Uroc1	243537	ENSMUSG00000034456
10540012	Zxdc	80292	ENSMUSG00000034430
10540028	Klf15	66277	ENSMUSG00000030087
10540034	Aldh1l1	107747	ENSMUSG00000030088
10540059	Slc41a3	71699	ENSMUSG00000030089
10540075	Hdac11	232232	ENSMUSG00000034245
10540085	Fbln2	14115	ENSMUSG00000064080
10540105	Tmem43	74122	ENSMUSG00000030095
10540118	Lsm3	67678	ENSMUSG00000034192
10540122	Slc6a6	21366	ENSMUSG00000030096
10540141	Ccdc174	232236	ENSMUSG00000034083
10540148	4930590J08Rik	381798	ENSMUSG00000034063
10540168	Fgd5	232237	ENSMUSG00000034037
10540191	Nr2c2	22026	ENSMUSG00000005893
10540215	Slc25a26	67582	ENSMUSG00000045100
10540227	Kbtbd8	243574	ENSMUSG00000030031
10540233	Fam19a1	320265	ENSMUSG00000059187
10540241	Arl6ip5	65106	ENSMUSG00000035199
10540248	Mitf	17342	ENSMUSG00000035158
10540265	Mitf	17342	ENSMUSG00000035158
10540269	Gpr27	14761	ENSMUSG00000072875
10540273	Ube2v2	70620	ENSMUSG00000022674
10540275	Gxylt2	232313	ENSMUSG00000030074
10540283	Ppp4r2	232314	ENSMUSG00000052144
10540298	Chl1	12661	ENSMUSG00000030077
10540333	Cntn6	53870	ENSMUSG00000030092
10540359	Cntn4	269784	ENSMUSG00000064293
10540391	Trnt1	70047	ENSMUSG00000013736
10540401	Lrrn1	16979	ENSMUSG00000034648
10540405	Setmar	74729	ENSMUSG00000034639
10540408	Itpr1	16438	ENSMUSG00000030102
10540472	Bhlhe40	20893	ENSMUSG00000030103
10540480	Arl8b	67166	ENSMUSG00000030105
10540493	Edem1	192193	ENSMUSG00000030104
10540509	Grm7	108073	ENSMUSG00000056755
10540523	Lmcd1	30937	ENSMUSG00000057604
10540533	Cav3	12391	ENSMUSG00000062694
10540544	Thumpd3	14911	ENSMUSG00000030264
10540554	Setd5	72895	ENSMUSG00000034269
10540579	Mtmr14	97287	ENSMUSG00000030269
10540599	Cpne9	211232	ENSMUSG00000030270
10540622	Brpf1	78783	ENSMUSG00000001632
10540639	Ogg1	18294	ENSMUSG00000030271
10540650	Arpc4	68089	ENSMUSG00000079426
10540659	Ttll3	101100	ENSMUSG00000030276
10540676	Jagn1	67767	ENSMUSG00000051256
10540679	Il17re	57890	ENSMUSG00000043088
10540705	Il17rc	171095	ENSMUSG00000030281
10540727	Creld1	171508	ENSMUSG00000030284
10540738	Fancd2	211651	ENSMUSG00000034023
10540785	Brk1	101314	ENSMUSG00000033940
10540790	Vhl	22346	ENSMUSG00000033933
10540795	Irak2	108960	ENSMUSG00000060477
10540812	Tatdn2	381801	ENSMUSG00000056952
10540822	Slc6a11	243616	ENSMUSG00000030307
10540838	Slc6a1	232333	ENSMUSG00000030310
10540855	Hrh1	15465	ENSMUSG00000053004
10540860	Atg7	74244	ENSMUSG00000030314
10540880	Syn2	20965	ENSMUSG00000009394
10540897	Pparg	19016	ENSMUSG00000000440
10540911	Tsen2	381802	ENSMUSG00000042389
10540923	Mkrn2	67027	ENSMUSG00000000439
10540935	Cand2	67088	ENSMUSG00000030319
10540952	Ift122	81896	ENSMUSG00000030323
10540984	Rho	212541	ENSMUSG00000030324
10540991	Rho	212541	ENSMUSG00000030324
10540993	H1foo	171506	ENSMUSG00000042279
10541002	Fam21	28006	ENSMUSG00000024104
10541034	Zfand4	67492	ENSMUSG00000042213
10541049	March8	71779	ENSMUSG00000025702
10541061	Olfr211	258914	ENSMUSG00000053391
10541063	Olfr212	258019	ENSMUSG00000053251
10541065	Olfr213	258020	ENSMUSG00000081649
10541069	Olfr214	258754	ENSMUSG00000051046
10541071	8430408G22Rik	213393	ENSMUSG00000048489
10541075	Cxcl12	20315	ENSMUSG00000061353
10541091	Gemin6	67242	ENSMUSG00000055760
10541094	Zfp637	232337	ENSMUSG00000059689
10541098	Zfp239	22685	ENSMUSG00000042097
10541104	Hnrnpf	98758	ENSMUSG00000042079
10541114	Rasgef1a	70727	ENSMUSG00000030134
10541131	Dcp1b	319618	ENSMUSG00000041477
10541144	Cacna2d4	319734	ENSMUSG00000041460
10541182	Fbxl14	101358	ENSMUSG00000030019
10541186	3110021A11Rik	67289	ENSMUSG00000050604
10541191	Rad52	19365	ENSMUSG00000030166
10541206	Ninj2	29862	ENSMUSG00000041377
10541216	Kdm5a	214899	ENSMUSG00000030180
10541246	Il17ra	16172	ENSMUSG00000002897
10541260	Cecr2	330409	ENSMUSG00000071226
10541268	Slc25a18	71803	ENSMUSG00000004902
10541279	Bcl2l13	94044	ENSMUSG00000009112
10541290	Pex26	74043	ENSMUSG00000067825
10541301	Tuba8	53857	ENSMUSG00000030137
10541307	Usp18	24110	ENSMUSG00000030107
10541318	Slc6a13	14412	ENSMUSG00000030108
10541333	Slc6a12	14411	ENSMUSG00000030109
10541354	A2m	232345	ENSMUSG00000030111
10541410	Mug1	17836	ENSMUSG00000059908
10541426	Mug2	17837	ENSMUSG00000030131
10541426	Mug2	17837	ENSMUSG00000059908
10541441	Gm10319	381806	ENSMUSG00000071204
10541491	1700063H04Rik	74269	ENSMUSG00000040657
10541496	Mfap5	50530	ENSMUSG00000030116
10541507	Aicda	11628	ENSMUSG00000040627
10541515	Dppa3	73708	ENSMUSG00000046323
10541524	Nanog	71950	ENSMUSG00000012396
10541532	Foxj2	60611	ENSMUSG00000003154
10541545	Necap1	67602	ENSMUSG00000030327
10541555	Clec4a1	269799	ENSMUSG00000049037
10541564	Clec4a3	73149	ENSMUSG00000043832
10541575	Clec4a4	474145	ENSMUSG00000059639
10541581	Clec4b1	69810	ENSMUSG00000030147
10541587	Clec4a2	26888	ENSMUSG00000030148
10541599	Clec4b2	381809	ENSMUSG00000067767
10541605	Clec4n	56620	ENSMUSG00000023349
10541614	Clec4d	17474	ENSMUSG00000030144
10541623	Vmn2r19	232358	ENSMUSG00000091260
10541629	Vmn2r23	435916	ENSMUSG00000091620
10541632	Vmn2r23	435916	ENSMUSG00000091620
10541634	Vmn2r24	243628	ENSMUSG00000072780
10541636	Vmn2r26	56552	ENSMUSG00000096630
10541644	Cd163	93671	ENSMUSG00000008845
10541670	C1rl	232371	ENSMUSG00000038527
10541678	C1ra	50909	ENSMUSG00000055172
10541695	Lpcat3	14792	ENSMUSG00000004270
10541711	Phb2	12034	ENSMUSG00000004264
10541721	Spsb2	14794	ENSMUSG00000038451
10541729	Cdca3	14793	ENSMUSG00000023505
10541741	Mlf2	30853	ENSMUSG00000030120
10541753	Pianp	319352	ENSMUSG00000030329
10541762	Zfp384	269800	ENSMUSG00000038346
10541771	Ing4	28019	ENSMUSG00000030330
10541799	Lpar5	381810	ENSMUSG00000067714
10541803	Chd4	107932	ENSMUSG00000063870
10541845	Nop2	110109	ENSMUSG00000038279
10541862	Iffo1	320678	ENSMUSG00000038271
10541873	Mrpl51	66493	ENSMUSG00000030335
10541877	Vamp1	22317	ENSMUSG00000030337
10541885	Scnn1a	20276	ENSMUSG00000030340
10541895	Tnfrsf1a	21937	ENSMUSG00000030341
10541910	Vwf	22371	ENSMUSG00000001930
10541968	Ano2	243634	ENSMUSG00000038115
10541998	Akap3	11642	ENSMUSG00000030344
10542006	D6Wsu163e	28040	ENSMUSG00000030347
10542023	Fgf6	14177	ENSMUSG00000000183
10542028	Fgf23	64654	ENSMUSG00000000182
10542040	Parp11	101187	ENSMUSG00000037997
10542050	Cracr2a	381812	ENSMUSG00000061414
10542060	Cracr2a	381812	ENSMUSG00000061414
10542066	Tspan11	68498	ENSMUSG00000030351
10542079	Foxm1	14235	ENSMUSG00000001517
10542093	Nrip2	60345	ENSMUSG00000001520
10542104	Gm10069	791299	ENSMUSG00000059659
10542108	Tom1	21968	ENSMUSG00000042870
10542112	Clec2h	94071	ENSMUSG00000030364
10542120	Clec2i	93675	ENSMUSG00000030365
10542129	Clec2g	70809	ENSMUSG00000000248
10542140	Klrb1f	232408	ENSMUSG00000030154
10542156	Clec2d	93694	ENSMUSG00000030157
10542164	Clec12a	232413	ENSMUSG00000053063
10542172	Clec1b	56760	ENSMUSG00000030159
10542181	Clec9a	232414	ENSMUSG00000046080
10542192	Tmem52b	330428	ENSMUSG00000030160
10542200	Gabarapl1	57436	ENSMUSG00000030161
10542205	Klre1	243655	ENSMUSG00000050241
10542214	Klrd1	16643	ENSMUSG00000030165
10542221	Mir680-1	735268	ENSMUSG00000076212
10542239	Prp2	83380	ENSMUSG00000058295
10542241	Tas2r120	387348	ENSMUSG00000059382
10542243	Tas2r124	387351	ENSMUSG00000060412
10542245	Tas2r102	387339	ENSMUSG00000056901
10542247	Tas2r117	353166	ENSMUSG00000058349
10542249	Tas2r123	353167	ENSMUSG00000057381
10542251	Tas2r116	112408	ENSMUSG00000030194
10542253	Tas2r110	387344	ENSMUSG00000062952
10542255	Tas2r113	387345	ENSMUSG00000056926
10542257	Tas2r125	387352	ENSMUSG00000059410
10542259	Tas2r129	387354	ENSMUSG00000063762
10542264	2700089E24Rik	381820	ENSMUSG00000072704
10542267	5530400C23Rik	232426	ENSMUSG00000055594
10542275	Etv6	14011	ENSMUSG00000030199
10542287	Bcl2l14	66813	ENSMUSG00000030200
10542297	Loh12cr1	67774	ENSMUSG00000042992
10542302	Crebl2	232430	ENSMUSG00000032652
10542310	Cdkn1b	12576	ENSMUSG00000003031
10542317	Cdkn1b	12576	ENSMUSG00000003031
10542319	Apold1	381823	ENSMUSG00000090698
10542321	Ddx47	67755	ENSMUSG00000030204
10542335	Gprc5a	232431	ENSMUSG00000046733
10542340	8430419L09Rik	74525	ENSMUSG00000030207
10542355	Emp1	13730	ENSMUSG00000030208
10542369	Gm8994	668137	ENSMUSG00000094973
10542378	Atf7ip	54343	ENSMUSG00000030213
10542395	Atf7ip	54343	ENSMUSG00000030213
10542397	H2afj	232440	ENSMUSG00000060032
10542407	Pde6h	78600	ENSMUSG00000064330
10542414	Ptpro	19277	ENSMUSG00000030223
10542445	Strap	20901	ENSMUSG00000030224
10542460	Dera	232449	ENSMUSG00000030225
10542470	Mgst1	56615	ENSMUSG00000008540
10542477	Pik3c2g	18705	ENSMUSG00000030228
10542515	Capza3	12344	ENSMUSG00000041791
10542520	Atp5h	71679	ENSMUSG00000034566
10542522	Plekha5	109135	ENSMUSG00000030231
10542557	Aebp2	11569	ENSMUSG00000030232
10542575	Pde3a	54611	ENSMUSG00000041741
10542596	Slco1c1	58807	ENSMUSG00000030235
10542615	Slco1b2	28253	ENSMUSG00000030236
10542632	Iapp	15874	ENSMUSG00000041681
10542636	Pyroxd1	232491	ENSMUSG00000041671
10542650	Golt1b	66964	ENSMUSG00000030245
10542656	B230216G23Rik	319552	ENSMUSG00000071112
10542662	5330439B14Rik	321015	ENSMUSG00000104234
10542665	Cmas	12764	ENSMUSG00000030282
10542674	Gm7457	665037	ENSMUSG00000072683
10542677	Etnk1	75320	ENSMUSG00000030275
10542691	Lrmp	16970	ENSMUSG00000030263
10542714	Lyrm5	67636	ENSMUSG00000040370
10542738	Rassf8	71323	ENSMUSG00000030259
10542740	Sspn	16651	ENSMUSG00000030255
10542745	Fgfr1op2	67529	ENSMUSG00000040242
10542750	Med21	108098	ENSMUSG00000030291
10542757	Stk38l	232533	ENSMUSG00000001630
10542764	Arntl2	272322	ENSMUSG00000040187
10542780	Smco2	69371	ENSMUSG00000030292
10542791	Ppfibp1	67533	ENSMUSG00000016487
10542822	Rep15	66532	ENSMUSG00000040121
10542824	Mrps35	232536	ENSMUSG00000040112
10542836	Klhl42	232539	ENSMUSG00000040102
10542840	E330012B07Rik	100039641	ENSMUSG00000085600
10542842	Ccdc91	67015	ENSMUSG00000030301
10542857	Far2	330450	ENSMUSG00000030303
10542872	Rps4l	66184	ENSMUSG00000063171
10542880	Mettl20	320204	ENSMUSG00000039958
10542885	2810474O19Rik	67246	ENSMUSG00000032712
10542892	Nacc1	66830	ENSMUSG00000001910
10542896	Bicd1	12121	ENSMUSG00000003452
10542911	Samd9l	209086	ENSMUSG00000047735
10542917	Hepacam2	101202	ENSMUSG00000044156
10542929	Calcr	12311	ENSMUSG00000023964
10542953	Tfpi2	21789	ENSMUSG00000029664
10542959	Bet1	12068	ENSMUSG00000032757
10542965	Sgce	20392	ENSMUSG00000004631
10542981	Gmfg	63986	ENSMUSG00000060791
10542983	Pon1	18979	ENSMUSG00000002588
10542993	Pon3	269823	ENSMUSG00000029759
10543004	Pon2	330260	ENSMUSG00000032667
10543017	Pdk4	27273	ENSMUSG00000019577
10543031	Slc25a13	50799	ENSMUSG00000015112
10543054	Shfm1	20422	ENSMUSG00000042541
10543058	Dlx5	13395	ENSMUSG00000029755
10543080	Rnps1	19826	ENSMUSG00000034681
10543082	Col28a1	213945	ENSMUSG00000068794
10543114	Rpa3	68240	ENSMUSG00000012483
10543120	Ica1	15893	ENSMUSG00000062995
10543134	Ndufa4	17992	ENSMUSG00000029632
10543140	Gm6578	625347	ENSMUSG00000057223
10543145	Thsd7a	330267	ENSMUSG00000032625
10543173	Vwde	232585	ENSMUSG00000079679
10543204	Tmem168	101118	ENSMUSG00000029569
10543213	B630005N14Rik	101148	ENSMUSG00000042742
10543219	Gpr85	64450	ENSMUSG00000048216
10543233	Ppp1r3a	140491	ENSMUSG00000042717
10543239	Tfec	21426	ENSMUSG00000029553
10543253	Wnt2	22413	ENSMUSG00000010797
10543259	Asz1	74068	ENSMUSG00000010796
10543273	Cttnbp2	30785	ENSMUSG00000000416
10543306	Tspan12	269831	ENSMUSG00000029669
10543319	Fam3c	27999	ENSMUSG00000029672
10543333	Aass	30956	ENSMUSG00000029695
10543362	Fezf1	73191	ENSMUSG00000029697
10543369	Cadps2	320405	ENSMUSG00000017978
10543402	Rnf133	386611	ENSMUSG00000051956
10543407	Rnf148	71300	ENSMUSG00000078179
10543409	Tas2r118	387347	ENSMUSG00000043865
10543411	Slc13a1	55961	ENSMUSG00000029700
10543428	Iqub	214704	ENSMUSG00000046192
10543442	Ndufa5	68202	ENSMUSG00000023089
10543448	Wasl	73178	ENSMUSG00000029684
10543460	Tmem229a	319832	ENSMUSG00000048022
10543464	Rpl7a	27176	ENSMUSG00000062647
10543466	Gpr37	14763	ENSMUSG00000039904
10543471	Pot1a	101185	ENSMUSG00000029676
10543494	Grm8	14823	ENSMUSG00000024211
10543512	Zfp800	627049	ENSMUSG00000039841
10543524	Gcc1	74375	ENSMUSG00000029708
10543530	Pax4	18506	ENSMUSG00000029706
10543544	Lrrc4	192198	ENSMUSG00000049939
10543551	Rbm28	68272	ENSMUSG00000029701
10543572	Impdh1	23917	ENSMUSG00000003500
10543591	Opn1sw	12057	ENSMUSG00000058831
10543600	Kcp	333088	ENSMUSG00000059022
10543650	Tnpo3	320938	ENSMUSG00000012535
10543680	Mir182	387177	ENSMUSG00000076361
10543682	Mir96	723886	ENSMUSG00000065586
10543684	Mir183	387178	ENSMUSG00000065619
10543686	Ube2h	22214	ENSMUSG00000039159
10543697	Zc3hc1	232679	ENSMUSG00000039130
10543709	Tmem209	72649	ENSMUSG00000029782
10543725	Cep41	83922	ENSMUSG00000029790
10543737	Copg2	54160	ENSMUSG00000025607
10543762	Tsga13	116732	ENSMUSG00000039032
10543772	Klf14	619665	ENSMUSG00000073209
10543779	Mir29a	387222	ENSMUSG00000065610
10543781	Mir29b-1	387223	ENSMUSG00000065604
10543783	Psma3	19167	ENSMUSG00000060073
10543785	Lincpint	232685	ENSMUSG00000044471
10543791	Podxl	27205	ENSMUSG00000025608
10543802	Plxna4	243743	ENSMUSG00000029765
10543835	Chchd3	66075	ENSMUSG00000053768
10543846	Slc35b4	58246	ENSMUSG00000018999
10543872	3110062M04Rik	78412	ENSMUSG00000046806
10543879	Wdr91	101240	ENSMUSG00000058486
10543895	2010107G12Rik	243753	ENSMUSG00000029847
10543904	Cnot4	53621	ENSMUSG00000038784
10543921	Slc13a4	243755	ENSMUSG00000029843
10543939	Fam180a	208164	ENSMUSG00000047420
10543944	Mtpn	14489	ENSMUSG00000029840
10543952	9330158H04Rik	319472	ENSMUSG00000073154
10543959	Ptn	19242	ENSMUSG00000029838
10543967	Dgki	320127	ENSMUSG00000038665
10544015	Ybx1	22608	ENSMUSG00000028639
10544017	Svopl	320590	ENSMUSG00000029830
10544036	Atp6v0a4	140494	ENSMUSG00000038600
10544062	D630045J12Rik	330286	ENSMUSG00000063455
10544084	Zc3hav1l	209032	ENSMUSG00000047749
10544089	Zc3hav1	78781	ENSMUSG00000029826
10544108	Klrg2	74253	ENSMUSG00000071537
10544114	Hipk2	15258	ENSMUSG00000061436
10544133	Parp12	243771	ENSMUSG00000038507
10544148	Kdm7a	338523	ENSMUSG00000042599
10544150	Kdm7a	338523	ENSMUSG00000042599
10544171	Slc37a3	72144	ENSMUSG00000029924
10544186	Mkrn1	54484	ENSMUSG00000029922
10544199	Dennd2a	209773	ENSMUSG00000038456
10544219	Braf	109880	ENSMUSG00000002413
10544243	Mrps33	14548	ENSMUSG00000029918
10544250	E330009J07Rik	243780	ENSMUSG00000037172
10544252	E330009J07Rik	243780	ENSMUSG00000037172
10544263	Prss37	67690	ENSMUSG00000029909
10544271	Olfr461	258380	ENSMUSG00000068259
10544273	Clec5a	23845	ENSMUSG00000029915
10544284	Tas2r138	387513	ENSMUSG00000058250
10544286	Moxd2	194357	ENSMUSG00000029885
10544300	Prss58	232717	ENSMUSG00000051936
10544307	1700074P13Rik	73481	ENSMUSG00000029883
10544326	2210010C04Rik	67373	ENSMUSG00000029882
10544333	Try5	103964	ENSMUSG00000036938
10544338	Prss3	22073	ENSMUSG00000071519
10544348	Trpv6	64177	ENSMUSG00000029868
10544365	Trpv5	194352	ENSMUSG00000036899
10544383	Kel	23925	ENSMUSG00000029866
10544403	Olfr459	258569	ENSMUSG00000045479
10544406	Fam131b	76156	ENSMUSG00000029861
10544417	Epha1	13835	ENSMUSG00000029859
10544436	Olfr458	258436	ENSMUSG00000068574
10544442	Olfr455	546896	ENSMUSG00000071494
10544444	Tcaf3	403088	ENSMUSG00000018656
10544452	Tcaf2	232748	ENSMUSG00000029851
10544462	Tcaf1	77574	ENSMUSG00000036667
10544477	Nobox	18291	ENSMUSG00000029736
10544487	Tpk1	29807	ENSMUSG00000029735
10544497	Tarbp2	21357	ENSMUSG00000023051
10544501	Ezh2	14056	ENSMUSG00000029687
10544523	Rny1	19872	ENSMUSG00000065701
10544525	Pdia4	12304	ENSMUSG00000025823
10544538	Pdia4	12304	ENSMUSG00000025823
10544542	Zfp786	330301	ENSMUSG00000051499
10544547	Zfp777	72306	ENSMUSG00000071477
10544555	Zfp746	69228	ENSMUSG00000057691
10544563	Zfp467	68910	ENSMUSG00000068551
10544570	Pcnp	76302	ENSMUSG00000071533
10544573	Rarres2	71660	ENSMUSG00000009281
10544583	Gimap6	231931	ENSMUSG00000047867
10544588	Gimap3	83408	ENSMUSG00000039264
10544596	Tmem176b	65963	ENSMUSG00000029810
10544610	Igf2bp3	140488	ENSMUSG00000029814
10544629	Tra2a	101214	ENSMUSG00000029817
10544638	Tra2a	101214	ENSMUSG00000029817
10544640	Tra2a	101214	ENSMUSG00000029817
10544644	Dfna5	54722	ENSMUSG00000029821
10544648	Dfna5	54722	ENSMUSG00000029821
10544660	Osbpl3	71720	ENSMUSG00000029822
10544687	Cycs	13063	ENSMUSG00000063694
10544689	4921507P07Rik	70821	ENSMUSG00000029828
10544704	Npvf	60531	ENSMUSG00000029831
10544720	Hnrnpa2b1	53379	ENSMUSG00000004980
10544732	Skap2	54353	ENSMUSG00000059182
10544746	Hoxa1	15394	ENSMUSG00000029844
10544751	Hoxa2	15399	ENSMUSG00000014704
10544756	Hoxa3	15400	ENSMUSG00000079560
10544763	Hoxa4	15401	ENSMUSG00000000942
10544768	Hoxa5	15402	ENSMUSG00000038253
10544774	Hoxa6	15403	ENSMUSG00000043219
10544779	Hoxa7	15404	ENSMUSG00000038236
10544788	Hoxa9	15405	ENSMUSG00000038227
10544798	Hoxa10	15395	ENSMUSG00000000938
10544801	Hoxa11	15396	ENSMUSG00000038210
10544805	Hoxa13	15398	ENSMUSG00000038203
10544812	Rpl38	67671	ENSMUSG00000057322
10544815	Hibadh	58875	ENSMUSG00000029776
10544827	Hibadh	58875	ENSMUSG00000029776
10544829	Jazf1	231986	ENSMUSG00000063568
10544837	Tril	66873	ENSMUSG00000043496
10544841	Cpvl	71287	ENSMUSG00000052955
10544858	9130019P16Rik	100042056	ENSMUSG00000073067
10544875	Scrn1	69938	ENSMUSG00000019124
10544885	Fkbp14	231997	ENSMUSG00000038074
10544891	Nod1	107607	ENSMUSG00000038058
10544906	Ggct	110175	ENSMUSG00000002797
10544913	Crhr2	12922	ENSMUSG00000003476
10544932	Inmt	21743	ENSMUSG00000003477
10544936	Neurod6	11922	ENSMUSG00000037984
10544941	Pde1c	18575	ENSMUSG00000004347
10544976	Kbtbd2	210973	ENSMUSG00000059486
10544982	Nt5c3	107569	ENSMUSG00000029780
10544995	Vmn1r16	171202	ENSMUSG00000093523
10544997	Vmn1r17	171189	ENSMUSG00000093411
10544999	Vmn1r18	171199	ENSMUSG00000091382
10545001	Ppm1k	243382	ENSMUSG00000037826
10545009	Pyurf	66459	ENSMUSG00000043162
10545014	Vopp1	232023	ENSMUSG00000037788
10545022	Vmn1r21	171201	ENSMUSG00000058588
10545024	Vmn1r22	171196	ENSMUSG00000093501
10545026	Vmn1r23	171197	ENSMUSG00000093376
10545028	Vmn1r24	171191	ENSMUSG00000093451
10545030	Vmn1r25	113865	ENSMUSG00000094206
10545032	Vmn1r26	171190	ENSMUSG00000048697
10545036	Vmn1r27	171206	ENSMUSG00000071428
10545038	Vmn1r30	171195	ENSMUSG00000095670
10545041	Nap1l5	58243	ENSMUSG00000055430
10545045	Fam13a	58909	ENSMUSG00000037709
10545065	Gprin3	243385	ENSMUSG00000045441
10545086	Snca	20617	ENSMUSG00000025889
10545101	Hpgds	54486	ENSMUSG00000029919
10545111	Vmn1r32	171188	ENSMUSG00000062905
10545115	Vmn1r33	171187	ENSMUSG00000059375
10545119	Vmn1r35	171185	ENSMUSG00000060699
10545121	Vmn1r36	171184	ENSMUSG00000093764
10545123	Vmn1r38	171186	ENSMUSG00000093632
10545130	Gadd45a	13197	ENSMUSG00000036390
10545135	Il12rb2	16162	ENSMUSG00000018341
10545154	Il23r	209590	ENSMUSG00000049093
10545168	Tacstd2	56753	ENSMUSG00000051397
10545237	Adck1	72113	ENSMUSG00000021044
10545255	Rpia	19895	ENSMUSG00000053604
10545266	Tex37	74221	ENSMUSG00000051896
10545271	Thnsl2	232078	ENSMUSG00000054474
10545283	Smyd1	12180	ENSMUSG00000055027
10545298	Rmnd5a	68477	ENSMUSG00000002222
10545308	Kdm3a	104263	ENSMUSG00000053470
10545339	Mrpl35	66223	ENSMUSG00000052962
10545346	Ptcd3	69956	ENSMUSG00000063884
10545372	Atoh8	71093	ENSMUSG00000037621
10545379	Usp39	28035	ENSMUSG00000056305
10545379	Usp39	28035	ENSMUSG00000104250
10545394	Rnf181	66510	ENSMUSG00000055850
10545394	Rnf181	66510	ENSMUSG00000102720
10545401	Vamp5	53620	ENSMUSG00000073002
10545409	Vamp8	22320	ENSMUSG00000050732
10545409	Vamp8	22320	ENSMUSG00000103205
10545417	Mat2a	232087	ENSMUSG00000104463
10545417	Mat2a	232087	ENSMUSG00000053907
10545425	Sh2d6	71130	ENSMUSG00000052631
10545436	Elmod3	232089	ENSMUSG00000056698
10545458	Tcf7l1	21415	ENSMUSG00000055799
10545471	Kcmf1	74287	ENSMUSG00000055239
10545479	Tmsb10	19240	ENSMUSG00000079523
10545484	Dnah6	330355	ENSMUSG00000052861
10545502	Dnah6	330355	ENSMUSG00000052861
10545515	Dnah6	330355	ENSMUSG00000052861
10545524	4931417E11Rik	66740	ENSMUSG00000056197
10545528	Pigp	56176	ENSMUSG00000022940
10545534	Rnf26	213211	ENSMUSG00000053128
10545538	Ctnna2	12386	ENSMUSG00000063063
10545561	Reg3d	30053	ENSMUSG00000068341
10545569	Reg3g	19695	ENSMUSG00000030017
10545576	Mrpl19	56284	ENSMUSG00000030045
10545583	Pole4	66979	ENSMUSG00000030042
10545588	Hk2	15277	ENSMUSG00000000628
10545608	Sema4f	20355	ENSMUSG00000000627
10545623	Dok1	13448	ENSMUSG00000068335
10545629	Htra2	64704	ENSMUSG00000068329
10545638	Tlx2	21909	ENSMUSG00000068327
10545644	Wbp1	22377	ENSMUSG00000030035
10545651	Ino80b	70020	ENSMUSG00000030034
10545658	Wdr54	75659	ENSMUSG00000030032
10545672	Mthfd2	17768	ENSMUSG00000005667
10545682	Tet3	194388	ENSMUSG00000034832
10545692	Tet3	194388	ENSMUSG00000034832
10545697	Dguok	27369	ENSMUSG00000014554
10545707	Actg2	11468	ENSMUSG00000059430
10545720	Stambp	70527	ENSMUSG00000006906
10545731	Clec4f	51811	ENSMUSG00000014542
10545742	Cd207	246278	ENSMUSG00000034783
10545751	Tex261	21766	ENSMUSG00000014748
10545760	Paip2b	232164	ENSMUSG00000045896
10545771	Cyp26b1	232174	ENSMUSG00000063415
10545780	Exoc6b	75914	ENSMUSG00000033769
10545804	Gm5878	545861	ENSMUSG00000072952
10545807	Spr	20751	ENSMUSG00000033735
10545812	Sfxn5	94282	ENSMUSG00000033720
10545827	Rab11fip5	52055	ENSMUSG00000051343
10545835	Pradc1	73327	ENSMUSG00000030008
10545842	Fbxo41	330369	ENSMUSG00000047013
10545859	Egr4	13656	ENSMUSG00000071341
10545874	Cml5	69049	ENSMUSG00000079494
10545877	Nat8	68396	ENSMUSG00000030004
10545881	Cml2	93673	ENSMUSG00000033634
10545886	1700019G17Rik	75541	ENSMUSG00000068299
10545891	Cml1	66116	ENSMUSG00000057103
10545897	Dusp11	72102	ENSMUSG00000030002
10545910	Pcyox1	66881	ENSMUSG00000029998
10545917	Pcbp1	23983	ENSMUSG00000051695
10545921	Mxd1	17119	ENSMUSG00000001156
10545932	Snrnp27	66618	ENSMUSG00000001158
10545940	Gmcl1	23885	ENSMUSG00000001157
10545958	Anxa4	11746	ENSMUSG00000029994
10545974	Antxr1	69538	ENSMUSG00000033420
10545993	Gkn1	66283	ENSMUSG00000030050
10546001	Gkn3	68888	ENSMUSG00000030048
